tasksync-nginx-prod  | 2026/07/22 09:38:12 [warn] 21#21: *1786 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:38:10 GMT", previous value: "Date: Wed, 22 Jul 2026 09:38:11 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY2OTEsImp0aSI6ImUzZDZiYmQ3LWRkOWItNGMyNi1hYzE0LWM3N2Q1Y2UxYTcyNCJ9.Bk8KTOSkyhLw6n5YWuR5FsrJgQjvUl33izWRUdaut3I HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTY2OTEsImp0aSI6ImUzZDZiYmQ3LWRkOWItNGMyNi1hYzE0LWM3N2Q1Y2UxYTcyNCJ9.Bk8KTOSkyhLw6n5YWuR5FsrJgQjvUl33izWRUdaut3I", host: "127.0.0.1"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:14 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects/32" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.056 uct="0.001" uht="0.056" urt="0.057"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:24 +0000] "GET /api/v1/notifications HTTP/1.1" 200 759 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.045 uct="0.001" uht="0.044" urt="0.046"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:35 +0000] "GET /api/v1/notifications HTTP/1.1" 200 757 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.074 uct="0.001" uht="0.072" urt="0.073"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:45 +0000] "GET /api/v1/notifications HTTP/1.1" 200 757 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.057 uct="0.000" uht="0.055" urt="0.057"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:45:55 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.055 uct="0.001" uht="0.054" urt="0.056"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:46:05 +0000] "GET /api/v1/notifications HTTP/1.1" 200 759 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.034 uct="0.001" uht="0.034" urt="0.035"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:46:15 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.049 uct="0.000" uht="0.048" urt="0.049"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:46:25 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.034 uct="0.001" uht="0.033" urt="0.034"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:46:35 +0000] "GET /api/v1/notifications HTTP/1.1" 200 759 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.041 uct="0.000" uht="0.040" urt="0.041"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:46:45 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.059 uct="0.000" uht="0.057" urt="0.058"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:46:55 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.037 uct="0.000" uht="0.036" urt="0.037"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:01 +0000] "GET /projects HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.001 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:01 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0 HTTP/1.1" 101 30 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=117.632 uct="0.000" uht="0.090" urt="117.643"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:02 +0000] "GET /favicon.svg HTTP/1.1" 304 0 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.002 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 2026/07/22 09:47:02 [warn] 21#21: *2020 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:47:01 GMT", previous value: "Date: Wed, 22 Jul 2026 09:47:02 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0 HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0", host: "localhost"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:02 +0000] "GET /api/v1/projects HTTP/1.1" 200 978 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.138 uct="0.000" uht="0.136" urt="0.137"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:02 +0000] "GET /api/v1/notifications HTTP/1.1" 200 758 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.155 uct="0.001" uht="0.154" urt="0.155"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:04 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTQ2MjAsImp0aSI6ImRiN2UzMmJiLTMzNmEtNGMzOS1hZTY2LTllZjhkMTc4M2FlZSJ9.0tLBHQ00qr2DVAEsvPI6bw0ZHPyzD-RbwlFm9DmGaR0 HTTP/1.1" 101 2 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=2.239 uct="0.000" uht="0.067" urt="2.239"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:06 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 576 "http://localhost/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.587 uct="0.001" uht="0.586" urt="0.587"
tasksync-nginx-prod  | 2026/07/22 09:47:06 [warn] 20#20: *2028 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:47:05 GMT", previous value: "Date: Wed, 22 Jul 2026 09:47:06 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTcyMjYsImp0aSI6ImU1OTllY2FiLWYxZmUtNDk2Yy1hZWM0LTQwMDE2YzIyYTQ3MyJ9.FS24Px9AaEYxMpjnvEACNXTDt2YhcF6GKsV9Ro3IQlU HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTcyMjYsImp0aSI6ImU1OTllY2FiLWYxZmUtNDk2Yy1hZWM0LTQwMDE2YzIyYTQ3MyJ9.FS24Px9AaEYxMpjnvEACNXTDt2YhcF6GKsV9Ro3IQlU", host: "localhost"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:16 +0000] "GET /api/v1/notifications HTTP/1.1" 200 756 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.058 uct="0.000" uht="0.056" urt="0.057"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /projects HTTP/1.1" 200 326 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /assets/index-C5ZGOzVM.js HTTP/1.1" 304 0 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /assets/index-B_lvWpQS.css HTTP/1.1" 304 0 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /assets/inter-latin-wght-normal-Dx4kXJAl.woff2 HTTP/1.1" 304 0 "http://localhost/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /assets/inter-vietnamese-wght-normal-CBcvBZtf.woff2 HTTP/1.1" 304 0 "http://localhost/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /assets/inter-latin-ext-wght-normal-DO1Apj_S.woff2 HTTP/1.1" 304 0 "http://localhost/assets/index-B_lvWpQS.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.001 uct="0.001" uht="0.001" urt="0.001"
tasksync-nginx-prod  | 2026/07/22 09:47:19 [warn] 20#20: *2041 upstream sent duplicate header line: "date: Wed, 22 Jul 2026 09:47:19 GMT", previous value: "Date: Wed, 22 Jul 2026 09:47:19 GMT", ignored while reading response header from upstream, client: 172.20.0.1, server: _, request: "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2MTcyLCJqdGkiOiJhOTJlYmQ2MC05ZWJmLTRhZGQtYjc5Yy00MzFhYzVmMzdhZDMifQ.3f55W7AkozwB8aQ7ZcJlu1Z1Xze6OEqg4Fr91LmjvAg HTTP/1.1", upstream: "http://172.20.0.3:8000/ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2MTcyLCJqdGkiOiJhOTJlYmQ2MC05ZWJmLTRhZGQtYjc5Yy00MzFhYzVmMzdhZDMifQ.3f55W7AkozwB8aQ7ZcJlu1Z1Xze6OEqg4Fr91LmjvAg", host: "localhost"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /api/v1/projects HTTP/1.1" 200 978 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.092 uct="0.000" uht="0.090" urt="0.091"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:19 +0000] "GET /api/v1/notifications HTTP/1.1" 200 1141 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.121 uct="0.000" uht="0.119" urt="0.120"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:26 +0000] "GET /api/v1/notifications HTTP/1.1" 200 757 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.033 uct="0.000" uht="0.032" urt="0.033"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:29 +0000] "GET /api/v1/notifications HTTP/1.1" 200 1140 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.048 uct="0.001" uht="0.048" urt="0.049"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:31 +0000] "GET /api/v1/employees HTTP/1.1" 403 289 "http://localhost/tasks" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.057 uct="0.000" uht="0.055" urt="0.057"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:31 +0000] "GET /api/v1/tasks/my-tasks HTTP/1.1" 200 494 "http://localhost/tasks" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.081 uct="0.000" uht="0.080" urt="0.080"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:32 +0000] "GET /api/v1/employees HTTP/1.1" 403 290 "http://localhost/tasks" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=0.051 uct="0.000" uht="0.050" urt="0.051"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:36 +0000] "GET /api/v1/notifications HTTP/1.1" 200 759 "http://localhost/projects" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=0.031 uct="0.000" uht="0.031" urt="0.032"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:39 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMTEiLCJlbWFpbCI6ImVtcGxveWVlMDI4QHRhc2tzeW5jLmV4YW1wbGUuY29tIiwicm9sZSI6MywiZXhwIjoxNzg0NzE2MTcyLCJqdGkiOiJhOTJlYmQ2MC05ZWJmLTRhZGQtYjc5Yy00MzFhYzVmMzdhZDMifQ.3f55W7AkozwB8aQ7ZcJlu1Z1Xze6OEqg4Fr91LmjvAg HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36" "-" rt=19.835 uct="0.000" uht="0.037" urt="19.835"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:09:47:40 +0000] "GET /ws/notifications?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3NSIsImVtYWlsIjoiYWRtaW5AdGFza3N5bmMuZXhhbXBsZS5jb20iLCJyb2xlIjoxLCJleHAiOjE3ODQ3MTcyMjYsImp0aSI6ImU1OTllY2FiLWYxZmUtNDk2Yy1hZWM0LTQwMDE2YzIyYTQ3MyJ9.FS24Px9AaEYxMpjnvEACNXTDt2YhcF6GKsV9Ro3IQlU HTTP/1.1" 101 6 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" "-" rt=34.575 uct="0.000" uht="0.032" urt="34.582"
tasksync-nginx-prod  | /docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
tasksync-nginx-prod  | /docker-entrypoint.sh: Looking for shell scripts in /docker-entrypoint.d/
tasksync-nginx-prod  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/10-listen-on-ipv6-by-default.sh
tasksync-nginx-prod  | 10-listen-on-ipv6-by-default.sh: info: /etc/nginx/conf.d/default.conf is not a file or does not exist
tasksync-nginx-prod  | /docker-entrypoint.sh: Sourcing /docker-entrypoint.d/15-local-resolvers.envsh
tasksync-nginx-prod  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/20-envsubst-on-templates.sh
tasksync-nginx-prod  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/30-tune-worker-processes.sh
tasksync-nginx-prod  | /docker-entrypoint.sh: Configuration complete; ready for start up
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:14:49:23 +0000] "GET /health HTTP/1.1" 200 20 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8875" "-" rt=0.045 uct="0.007" uht="0.040" urt="0.044"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:14:49:24 +0000] "GET /api/v1/health HTTP/1.1" 200 20 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8875" "-" rt=0.031 uct="0.001" uht="0.031" urt="0.031"
tasksync-nginx-prod  | 172.20.0.1 - - [22/Jul/2026:14:49:24 +0000] "GET /api/v1/health/ready HTTP/1.1" 200 61 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.8875" "-" rt=0.036 uct="0.000" uht="0.035" urt="0.035"
